Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
IRWELL HILL RESIDENCES,"1,642,000",624.31,"2,630",Apr-21,IRWELL HILL,New Sale,Strata,58,"28,310",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,782,000",667.37,"2,670",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,742",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,242,000",452.09,"2,747",Apr-21,IRWELL HILL,New Sale,Strata,42,"29,571",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,252,000",452.09,"2,769",Apr-21,IRWELL HILL,New Sale,Strata,42,"29,810",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,068,000",398.27,"2,682",Apr-21,IRWELL HILL,New Sale,Strata,37,"28,865",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"4,184,000","1,582.31","2,644",Apr-21,IRWELL HILL,New Sale,Strata,147,"28,463",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,788,000",667.37,"2,679",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,839",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,324,000",495.14,"2,674",Apr-21,IRWELL HILL,New Sale,Strata,46,"28,783",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,256,000",452.09,"2,778",Apr-21,IRWELL HILL,New Sale,Strata,42,"29,905",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,072,000",398.27,"2,692",Apr-21,IRWELL HILL,New Sale,Strata,37,"28,973",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,654,000",624.31,"2,649",Apr-21,IRWELL HILL,New Sale,Strata,58,"28,517",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,798,000",656.6,"2,738",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,475",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,328,000",495.14,"2,682",Apr-21,IRWELL HILL,New Sale,Strata,46,"28,870",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,338,000",495.14,"2,702",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,087",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,092,000",398.27,"2,742",Apr-21,IRWELL HILL,New Sale,Strata,37,"29,514",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,660,000",624.31,"2,659",Apr-21,IRWELL HILL,New Sale,Strata,58,"28,621",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,804,000",656.6,"2,747",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,574",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,800,000",667.37,"2,697",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,032",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,342,000",495.14,"2,710",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,174",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"4,224,000","1,582.31","2,670",Apr-21,IRWELL HILL,New Sale,Strata,147,"28,735",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,806,000",667.37,"2,706",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,129",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,346,000",495.14,"2,718",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,261",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,100,000",398.27,"2,762",Apr-21,IRWELL HILL,New Sale,Strata,37,"29,730",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"4,232,000","1,582.31","2,675",Apr-21,IRWELL HILL,New Sale,Strata,147,"28,789",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,812,000",667.37,"2,715",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,226",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,270,000",452.09,"2,809",Apr-21,IRWELL HILL,New Sale,Strata,42,"30,238",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,358,000",495.14,"2,743",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,522",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,678,000",624.31,"2,688",Apr-21,IRWELL HILL,New Sale,Strata,58,"28,931",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"4,240,000","1,582.31","2,680",Apr-21,IRWELL HILL,New Sale,Strata,147,"28,844",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,818,000",667.37,"2,724",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,323",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,274,000",452.09,"2,818",Apr-21,IRWELL HILL,New Sale,Strata,42,"30,333",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,284,000",452.09,"2,840",Apr-21,IRWELL HILL,New Sale,Strata,42,"30,571",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,356,000",495.14,"2,739",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,478",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,366,000",495.14,"2,759",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,696",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,372,000",495.14,"2,771",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,826",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,378,000",495.14,"2,783",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,957",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"1,384,000",495.14,"2,795",Apr-21,IRWELL HILL,New Sale,Strata,46,"30,087",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"1,887,000",667.37,"2,828",Apr-21,IRWELL HILL,New Sale,Strata,62,"30,435",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"1,959,000",667.37,"2,935",Apr-21,IRWELL HILL,New Sale,Strata,62,"31,597",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,31 to 35
STIRLING RESIDENCES,"1,100,000",505.91,"2,174",Apr-21,STIRLING ROAD,New Sale,Strata,47,"23,404",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
WILSHIRE RESIDENCES,"2,115,000",839.59,"2,519",Apr-21,FARRER ROAD,New Sale,Strata,78,"27,115",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
LEEDON GREEN,"3,758,000","1,356.26","2,771",Apr-21,LEEDON HEIGHTS,New Sale,Strata,126,"29,825",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
NORMANTON PARK,"1,615,000",936.47,"1,725",Apr-21,NORMANTON PARK,New Sale,Strata,87,"18,563",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
THE GAZANIA,"1,874,000",904.18,"2,073",Apr-21,HOW SUN DRIVE,New Sale,Strata,84,"22,310",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
NORMANTON PARK,"1,668,000",936.47,"1,781",Apr-21,NORMANTON PARK,New Sale,Strata,87,"19,172",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,700,000",667.37,"2,547",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,419",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,668,000",678.13,"2,460",Apr-21,IRWELL HILL,New Sale,Strata,63,"26,476",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,266,000",505.91,"2,502",Apr-21,IRWELL HILL,New Sale,Strata,47,"26,936",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,488,000",602.78,"2,469",Apr-21,IRWELL HILL,New Sale,Strata,56,"26,571",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,516,000",613.55,"2,471",Apr-21,IRWELL HILL,New Sale,Strata,57,"26,596",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"2,144,000",861.12,"2,490",Apr-21,IRWELL HILL,New Sale,Strata,80,"26,800",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,674,000",656.6,"2,549",Apr-21,IRWELL HILL,New Sale,Strata,61,"27,443",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,706,000",667.37,"2,556",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,516",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,522,000",613.55,"2,481",Apr-21,IRWELL HILL,New Sale,Strata,57,"26,702",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"2,152,000",861.12,"2,499",Apr-21,IRWELL HILL,New Sale,Strata,80,"26,900",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,680,000",656.6,"2,559",Apr-21,IRWELL HILL,New Sale,Strata,61,"27,541",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,712,000",667.37,"2,565",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,613",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,168,000",452.09,"2,584",Apr-21,IRWELL HILL,New Sale,Strata,42,"27,810",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,500,000",602.78,"2,488",Apr-21,IRWELL HILL,New Sale,Strata,56,"26,786",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,528,000",613.55,"2,490",Apr-21,IRWELL HILL,New Sale,Strata,57,"26,807",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"2,160,000",861.12,"2,508",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,000",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"3,152,000","1,270.15","2,482",Apr-21,IRWELL HILL,New Sale,Strata,118,"26,712",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,172,000",452.09,"2,592",Apr-21,IRWELL HILL,New Sale,Strata,42,"27,905",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,534,000",613.55,"2,500",Apr-21,IRWELL HILL,New Sale,Strata,57,"26,912",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,692,000",678.13,"2,495",Apr-21,IRWELL HILL,New Sale,Strata,63,"26,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,282,000",505.91,"2,534",Apr-21,IRWELL HILL,New Sale,Strata,47,"27,277",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,540,000",613.55,"2,510",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,018",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"2,176,000",861.12,"2,527",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,200",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,698,000",678.13,"2,504",Apr-21,IRWELL HILL,New Sale,Strata,63,"26,952",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,286,000",505.91,"2,542",Apr-21,IRWELL HILL,New Sale,Strata,47,"27,362",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,546,000",613.55,"2,520",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,123",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"2,184,000",861.12,"2,536",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,300",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"3,184,000","1,270.15","2,507",Apr-21,IRWELL HILL,New Sale,Strata,118,"26,983",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,716,000",678.13,"2,530",Apr-21,IRWELL HILL,New Sale,Strata,63,"27,238",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,536,000",602.78,"2,548",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,429",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,564,000",613.55,"2,549",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,439",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,196,000",452.09,"2,646",Apr-21,IRWELL HILL,New Sale,Strata,42,"28,476",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,570,000",613.55,"2,559",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,544",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"2,204,000",861.12,"2,559",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,550",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,760,000",667.37,"2,637",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,387",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"3,200,000","1,270.15","2,519",Apr-21,IRWELL HILL,New Sale,Strata,118,"27,119",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,306,000",505.91,"2,581",Apr-21,IRWELL HILL,New Sale,Strata,47,"27,787",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,548,000",602.78,"2,568",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,643",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,576,000",613.55,"2,569",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,649",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,734,000",656.6,"2,641",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,426",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,766,000",667.37,"2,646",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,484",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,734,000",678.13,"2,557",Apr-21,IRWELL HILL,New Sale,Strata,63,"27,524",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,310,000",505.91,"2,589",Apr-21,IRWELL HILL,New Sale,Strata,47,"27,872",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,554,000",602.78,"2,578",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,750",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,582,000",613.55,"2,578",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,754",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,220,000",861.12,"2,578",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,750",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,740,000",656.6,"2,650",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,525",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,772,000",667.37,"2,655",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,581",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"3,216,000","1,270.15","2,532",Apr-21,IRWELL HILL,New Sale,Strata,118,"27,254",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,314,000",505.91,"2,597",Apr-21,IRWELL HILL,New Sale,Strata,47,"27,957",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,560,000",602.78,"2,588",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,588,000",613.55,"2,588",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,860",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,228,000",861.12,"2,587",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,850",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,778,000",667.37,"2,664",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,677",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,746,000",678.13,"2,575",Apr-21,IRWELL HILL,New Sale,Strata,63,"27,714",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,212,000",452.09,"2,681",Apr-21,IRWELL HILL,New Sale,Strata,42,"28,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,566,000",602.78,"2,598",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,964",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,594,000",613.55,"2,598",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,965",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,236,000",861.12,"2,597",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,950",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,752,000",656.6,"2,668",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,721",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,784,000",667.37,"2,673",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,774",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,322,000",505.91,"2,613",Apr-21,IRWELL HILL,New Sale,Strata,47,"28,128",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,572,000",602.78,"2,608",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,071",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,244,000",861.12,"2,606",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,050",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,758,000",656.6,"2,677",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,820",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,802,000",667.37,"2,700",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,065",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,592,000",602.78,"2,641",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,429",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,618,000",613.55,"2,637",Apr-21,IRWELL HILL,New Sale,Strata,57,"28,386",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,252,000",861.12,"2,615",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,150",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,776,000",656.6,"2,705",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,115",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,808,000",667.37,"2,709",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,161",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,338,000",505.91,"2,645",Apr-21,IRWELL HILL,New Sale,Strata,47,"28,468",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,598,000",602.78,"2,651",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,536",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
